"logNu[1]","logNu[2]","logNu[3]","tauCopy","x[1]","x[2]","x[3]"
-3.19597232845388,2.27806152984052,1.66183126582075,0.278286076229738,18,23,20
-3.15455814418098,2.27244169836858,1.65796875413829,0.297263622544746,18,23,20
-3.18531504343441,2.26352775730508,1.64347566603164,0.296203186958092,18,23,20
-3.18268211442383,2.26034127952442,1.64633158032118,0.0812125907396385,18,23,20
-3.15516604295707,2.26145484378592,1.64992678579321,0.174694346154017,18,23,20
-3.17777759098984,2.26848834541841,1.65662884229913,0.166012407019301,18,23,20
-3.16123485921123,2.26916422031766,1.65600943705247,0.111681882404553,18,23,20
-3.17739437741755,2.26625128887836,1.65424053678795,0.0354426603430457,18,23,20
-3.15906392248578,2.26864636827465,1.65574051229913,0.266788958796261,18,23,20
-3.13356954176114,2.27254026584064,1.65324584711961,0.116605221592837,18,23,20
-3.18950665042963,2.27922878121188,1.66710209666184,0.0879820004025098,18,23,20
-3.15276512717081,2.28325715903416,1.66852892951576,0.0904205023345597,18,23,20
-3.15217548348267,2.29045945321862,1.66873044725404,0.0260513999947979,18,23,20
-3.17429660966911,2.27925221253617,1.66744011128787,0.0874189220759482,18,23,20
-3.14210109959028,2.28153612924904,1.66760093506003,0.0903123064690016,18,23,20
-3.1375803547234,2.27344283591528,1.66134274198642,0.13843859002043,18,23,20
-3.15908055526921,2.27018858751609,1.6544836328039,0.0264009522676011,18,23,20
-3.1411595119739,2.27249786043224,1.65647809540575,0.0663596031323901,18,23,20
-3.16121766380994,2.26761657481528,1.65174711615817,0.103155243525593,18,23,20
-3.1783389432141,2.27188064964854,1.65501653869279,0.0838756974586075,18,23,20
-3.20188981108465,2.26632903599828,1.65256765686182,0.143709068725237,18,23,20
-3.09539786636427,2.26799514884229,1.65356782660059,0.0342894432030107,18,23,20
-3.14916823675614,2.25967814731442,1.64934352681276,0.0718903008972451,18,23,20
-3.18728663776922,2.26028915839362,1.64484913460944,0.072312745435774,18,23,20
-3.16399908769624,2.2633388222194,1.64936717596103,0.0740089133051517,18,23,20
-3.13654379390729,2.26328381043241,1.65051147239817,0.0272352309537663,18,23,20
-3.17065207996548,2.26813275978748,1.65156696698242,0.271755939395534,18,23,20
-3.16912684245646,2.26034977304099,1.64434048262888,0.115738845720291,18,23,20
-3.16474160652431,2.26625892516132,1.65141138730002,0.152277255162983,18,23,20
-3.18932420249682,2.25919862526657,1.64594590909078,0.30641923653624,18,23,20
-3.15416277770229,2.25351404740336,1.63895367460197,0.124600691230042,18,23,20
-3.14164582751252,2.24939894831326,1.63599988527832,0.262972599582802,18,23,20
-3.18608334339861,2.24688307805086,1.63175567997206,0.150051088823717,18,23,20
-3.17104292495752,2.25196847615034,1.63599803114596,0.124967103354589,18,23,20
-3.2185688219438,2.24991620345156,1.63645847104603,0.0808676517506801,18,23,20
-3.18890896546406,2.24864027673395,1.63193104033441,0.0977803646264684,18,23,20
-3.18196163989236,2.25014790736981,1.63501659008121,0.0517228400954866,18,23,20
-3.19288014911155,2.24130409090484,1.62904435808286,0.162871763023251,18,23,20
-3.18901679722002,2.24031855411546,1.62531343620399,0.243923462935283,18,23,20
-3.20951220609882,2.23166776125792,1.61708624527408,0.305834569853998,18,23,20
-3.21043570502574,2.23046967451013,1.61621227522953,0.0532717436600863,18,23,20
-3.22547715844979,2.22991560071945,1.61569528001965,0.830634526596784,18,23,20
-3.17743372238899,2.23357132215019,1.61727056775083,0.0214228573679282,18,23,20
-3.1945444057227,2.23140461017604,1.6162116637542,0.115173309945868,18,23,20
-3.21165104112853,2.23166141427215,1.61705651408563,0.00492848458691855,18,23,20
-3.17859595504588,2.23486984700333,1.61947752336215,0.223996098893435,18,23,20
-3.17859595504588,2.24483714042995,1.62919995430209,0.0563003679647021,18,23,20
-3.20349531115143,2.2424239955716,1.62498503895168,0.0657876021913368,18,23,20
-3.21239666329866,2.23457262892237,1.62220463932395,0.0430255455179095,18,23,20
-3.20847263611276,2.23861336989687,1.62243156525448,0.242848076461368,18,23,20
-3.20078225422054,2.24345824326251,1.62833894109025,0.0530159618869289,18,23,20
-3.16103111576496,2.23610489690581,1.62227296338073,0.0897678555980901,18,23,20
-3.16682896928421,2.23856479713073,1.61961503980095,0.139021588813262,18,23,20
-3.2305501908793,2.22645764045162,1.61611443921894,0.0964401976100529,18,23,20
-3.20438684609492,2.22169064018777,1.60210763061359,0.489485291775412,18,23,20
-3.22369522513032,2.21706002945687,1.60481270097078,0.35236704157997,18,23,20
-3.2043594413942,2.21782534674322,1.60552867860716,0.103373569384043,18,23,20
-3.23598440113651,2.22542719834889,1.61055155987401,0.342452529408483,18,23,20
-3.20016862460105,2.23009127872378,1.61588071961286,0.0963365662998815,18,23,20
-3.21847188349766,2.22536512733222,1.61187067463981,0.0970580288127581,18,23,20
-3.19055567410654,2.22112864104504,1.60619417795921,0.136926829141598,18,23,20
-3.19074374815018,2.22502488200951,1.60963792138202,0.318784441934382,18,23,20
-3.20246508260033,2.2241571628418,1.61111075801011,0.254560121137661,18,23,20
-3.23472843422969,2.21883760331778,1.60363152194984,0.0204433570072839,18,23,20
-3.2397747113397,2.21604741977528,1.60339746639601,0.0252212846130627,18,23,20
-3.18791351190419,2.22091795657636,1.60781203990495,0.38603453083459,18,23,20
-3.20356397919293,2.21479510979968,1.59935635704518,0.211248571486058,18,23,20
-3.19521057278454,2.21514660815046,1.60028280715991,0.11207329956607,18,23,20
-3.21108276593917,2.21871216591643,1.60468662035235,0.115619882473787,18,23,20
-3.23769211390134,2.21895545142768,1.60609634363151,0.0966331626801153,18,23,20
-3.16902420653449,2.21940375613559,1.60109778099665,0.0672729298857927,18,23,20
-3.23334870881551,2.21613828022295,1.60275196475297,0.148593607932274,18,23,20
-3.19690134635403,2.2216505273645,1.60374177907824,0.152799624865592,18,23,20
-3.17559015807656,2.21842622376734,1.6049799647943,0.254350419214041,18,23,20
-3.20223785991816,2.21703002907395,1.60698230816643,0.0766274285991568,18,23,20
-3.19688590626615,2.22021281307539,1.59973978189584,0.0437802255433944,18,23,20
-3.23571341287969,2.21775680894027,1.60288227781255,0.227669000154253,18,23,20
-3.21992243404198,2.21663242814951,1.60264001907464,0.085158428485323,18,23,20
-3.2123509077279,2.21954340502619,1.60171566494529,0.143039529108501,18,23,20
-3.19920450131324,2.22253126572177,1.6071140758627,0.0969552376778247,18,23,20
-3.18852556135321,2.21831793536903,1.60507844463018,0.083194998564079,18,23,20
-3.23013238823489,2.21901059458667,1.60008679131128,0.244380328183602,18,23,20
-3.2158973257542,2.22321869395739,1.60724838986014,0.0735127805717006,18,23,20
-3.21097329283328,2.22443146008224,1.61108366498926,0.125278705348433,18,23,20
-3.23593191930762,2.22149427330818,1.60511893721125,0.0336086000829609,18,23,20
-3.21014171692809,2.21503419234058,1.60247278124272,0.173801650255549,18,23,20
-3.26329611962437,2.21918554015644,1.60689349286577,0.127733802558452,18,23,20
-3.23566433344765,2.21821062933731,1.60154680681112,0.0466856239286033,18,23,20
-3.19143131810521,2.21959740331828,1.60628676834938,0.553977770267486,18,23,20
-3.23341378792402,2.2072602203735,1.59335987135522,0.0786020427264308,18,23,20
-3.22114591153395,2.20048485677945,1.58463872225564,0.166871501827139,18,23,20
-3.22849416987925,2.20042935490069,1.58577397553219,0.0208359956808678,18,23,20
-3.22093077924551,2.20393048131596,1.58670097243163,0.167979247657324,18,23,20
-3.25937065364237,2.19215221272831,1.57465938856486,0.132690467384531,18,23,20
-3.24273933467467,2.19297254318219,1.57946903987388,0.111834941409772,18,23,20
-3.22743614591203,2.19619834285509,1.58108603564998,0.0623952049081241,18,23,20
-3.26191631911178,2.19613550211338,1.57880756443615,0.0503370767650897,18,23,20
-3.22942132005487,2.1968756591656,1.58524187782033,0.0892144164507589,18,23,20
-3.26238071625531,2.19761913504245,1.58204304175231,0.102307756047954,18,23,20
-3.24717094946763,2.19124820006114,1.57936844779611,0.0247169091441063,18,23,20
-3.29574387189139,2.18819647659363,1.57529817251518,0.140067427875207,18,23,20
-3.23419555540236,2.19501741069045,1.58294323304879,0.389347637726318,18,23,20
-3.26570232811373,2.2040629573361,1.58890735340187,0.238074401934657,18,23,20
-3.19414812248931,2.20570316334496,1.58890735340187,0.295396302134532,18,23,20
-3.20166384397938,2.20292711732298,1.5895879537684,0.100056258844391,18,23,20
-3.24388546594743,2.19730756000412,1.57976035046285,0.253080799293352,18,23,20
-3.24536861551725,2.19437336642379,1.58013017286917,0.281922860641919,18,23,20
-3.24288318563866,2.1898160822451,1.57659529376065,0.0569341841873368,18,23,20
-3.24743591648414,2.18642667542922,1.56663349674627,0.037790443112857,18,23,20
-3.23423697544193,2.1859767695964,1.57136159385821,0.465066246826788,18,23,20
-3.24903450420844,2.18374129878488,1.56792975173446,0.202114242182543,18,23,20
-3.2417060109824,2.18665834043559,1.57051423077138,0.212987995726135,18,23,20
-3.21366155146008,2.18716214464011,1.57194004005199,0.0381721007725459,18,23,20
-3.21546783762309,2.18704995395847,1.57257296611492,0.0763250303599268,18,23,20
-3.26445849053,2.18410287840704,1.57159652626421,0.156518299186106,18,23,20
-3.22196077094318,2.18421028437499,1.57068600171933,0.155760277737949,18,23,20
-3.24535094034196,2.18630330638806,1.57017028117876,0.0710155389264483,18,23,20
-3.25152476650566,2.18767652507775,1.56803142499201,0.243939177434518,18,23,20
-3.25358173588758,2.18742698355536,1.57554228832504,0.0148782506613435,18,23,20
-3.26687595009851,2.18373544253547,1.57170922691595,0.184580708412245,18,23,20
-3.25343635391156,2.18796452901141,1.57314925693002,0.133772384991773,18,23,20
-3.27264567438479,2.19412498178823,1.57747296399888,0.149327511658268,18,23,20
-3.24458773730533,2.18521012642304,1.57011821573971,0.0784782184218938,18,23,20
-3.2330483853087,2.18990485124742,1.57626615057261,0.039289675993033,18,23,20
-3.22380733595768,2.19526038586494,1.57855450258593,0.349413985106578,18,23,20
-3.22208829434085,2.19175197721115,1.57917910592926,0.0966739322835757,18,23,20
-3.25980536328747,2.1933440280406,1.5791872900368,0.172009522511815,18,23,20
-3.24830020154604,2.18965606149168,1.57229235385775,0.0597943288216207,18,23,20
-3.21985505777817,2.19179464819636,1.58150182960506,0.0279270304891301,18,23,20
-3.22973895549972,2.19468220746603,1.57768260429735,0.0917572636522337,18,23,20
-3.27114291722358,2.19018522182528,1.57566188132921,0.327912379359105,18,23,20
-3.23070921684455,2.19662216957651,1.58241476355264,0.133389851751409,18,23,20
-3.25066062364512,2.19454449592406,1.578310680344,0.582698931904251,18,23,20
-3.28464959167543,2.18954163657148,1.57504046911995,0.014247357303777,18,23,20
-3.18833226167616,2.18797436351365,1.57258058557655,0.0872028412992197,18,23,20
-3.27066244342265,2.1839374899699,1.57262705135135,0.324851883856772,18,23,20
-3.25900747283902,2.18344979971691,1.56917354246483,0.114483780441721,18,23,20
-3.23333721130358,2.18249916773432,1.57122660349556,0.190850088409126,18,23,20
-3.23241332312532,2.18026797890158,1.56507430846321,0.0133680539258383,18,23,20
-3.27867086829527,2.18561018640401,1.56952474836512,0.312633060806209,18,23,20
-3.23581653959598,2.1862271317854,1.57226917922319,0.0754073026827303,18,23,20
-3.23282518287184,2.18950944152722,1.57445076830434,0.058386400220312,18,23,20
-3.2298909274689,2.19094651839633,1.57627824502615,0.0908466274654843,18,23,20
-3.25022785342255,2.19308631327613,1.57957857961366,0.101639950663749,18,23,20
-3.24915831396744,2.19603586071413,1.58189596519424,0.15160488661584,18,23,20
-3.28694275642156,2.19708047407017,1.58181330001208,0.247784995619642,18,23,20
-3.2360992229501,2.20490492201191,1.58675785296522,0.0555654300295772,18,23,20
-3.25462637335795,2.19687192400454,1.5849634705384,0.145405562327266,18,23,20
-3.23491351284011,2.19754836250062,1.58243733567601,0.0478234318671854,18,23,20
-3.2529720847781,2.20220542598467,1.5847636847096,0.021478258519321,18,23,20
-3.20806611741139,2.20462828841842,1.58590606266655,0.0521300833961748,18,23,20
-3.25764343028154,2.19924625103851,1.58324088327006,0.0905460695461077,18,23,20
-3.21490801558978,2.2017823373463,1.58796728281413,0.0997775611178417,18,23,20
-3.21926575196817,2.20588261433152,1.59449572328915,0.0191803528062366,18,23,20
-3.2101476920182,2.22083949777794,1.60440595502028,0.122053151634209,18,23,20
-3.17464855513053,2.21877079637911,1.60541227058389,0.065626828225949,18,23,20
-3.17640527439347,2.21727375824494,1.60141662894471,0.250225454958363,18,23,20
-3.21860203710089,2.2099999616396,1.59499268352736,0.0622330032757464,18,23,20
-3.26172216893546,2.21271053167315,1.59734365032018,0.344853961369915,18,23,20
-3.19507537685489,2.2129708607794,1.59966722239093,0.280142557339866,18,23,20
-3.24452868275463,2.20734320090235,1.59509388757365,0.249937247819528,18,23,20
-3.2335068221554,2.20465234386249,1.59019110925335,0.0379814972656811,18,23,20
-3.22181763410589,2.21606605187385,1.5961038737108,0.167409427755699,18,23,20
-3.24024088936544,2.2088141229651,1.59341855359445,0.0952033065537391,18,23,20
-3.25284212267181,2.20858080481635,1.59401832589461,0.0258484229295051,18,23,20
-3.2070121238897,2.20205670930972,1.5890670932672,0.0938445814159772,18,23,20
-3.21774527902391,2.19688361859221,1.58067721772554,0.106854406292411,18,23,20
-3.19846922760737,2.19757110526296,1.58141877865752,0.214130856677095,18,23,20
-3.24662118500302,2.19507556437987,1.58089683950094,0.0649782325413853,18,23,20
-3.23889876517811,2.20227100669795,1.58656039297495,0.0208022903818091,18,23,20
-3.23253258325073,2.19303131096528,1.57927111425939,0.0533889342663338,18,23,20
-3.25773166029842,2.18606867679463,1.57109348540411,0.0196817794220389,18,23,20
-3.26506607572076,2.19480551758266,1.57867119076984,0.171814911868629,18,23,20
-3.22596727204317,2.20107057966305,1.5866802296187,0.458444376294387,18,23,20
-3.22750286473393,2.1998929431938,1.58672815363087,0.20759586008276,18,23,20
-3.24772856680412,2.1952458159478,1.58047394513155,0.0472929928295266,18,23,20
-3.2259315132822,2.19275326241838,1.57566151367357,0.303552133026138,18,23,20
-3.2564481542688,2.18719461664763,1.57235845302873,0.0338349684603033,18,23,20
-3.23800959646898,2.18985178388222,1.57406840348447,0.172443839615913,18,23,20
-3.26205107038431,2.19155233136147,1.57453418789229,0.284467064212094,18,23,20
-3.25758538034105,2.1871379236615,1.57536883798062,0.0221017872170082,18,23,20
-3.2363282923931,2.17907845202417,1.56359502343204,0.0374589535617472,18,23,20
-3.26532626170625,2.18459710224626,1.57149374230946,0.163572398936648,18,23,20
-3.25438879405715,2.18050543985288,1.56633121076786,0.0152331617146307,18,23,20
-3.31517178848014,2.16984930224218,1.5582417659168,0.0398958893615224,18,23,20
-3.29608258225666,2.1704835553429,1.5556834575402,0.00305532958246473,18,23,20
-3.27638434584346,2.174825398428,1.56035371617832,0.0412494696438899,18,23,20
-3.231720104665,2.17445862182231,1.56085696855027,0.20308712129285,18,23,20
-3.24208947108527,2.16923261980126,1.5544366314974,0.16916265662753,18,23,20
-3.23063821429633,2.16910075921059,1.55518994543939,0.0820503967399122,18,23,20
-3.2888710645351,2.16362183314262,1.55272508794706,0.564995855072756,18,23,20
-3.26356962231483,2.1613649575562,1.55335777231962,0.0511397073763623,18,23,20
-3.28658644340204,2.15996889761866,1.54712158483106,0.129366461814061,18,23,20
-3.27056813923734,2.15988803302598,1.54527477697453,0.218406628074347,18,23,20
-3.27441031039238,2.16240049156888,1.54912592315786,0.163071097637699,18,23,20
-3.28643161570649,2.15729330642671,1.54084985542382,0.172216238674284,18,23,20
-3.27987728621981,2.1396594397449,1.52594718128842,0.097528112205841,18,23,20
-3.28605771432249,2.13536865857747,1.52065486295932,0.101451543060098,18,23,20
-3.2891937801631,2.13761196458595,1.52187023829205,0.0920486606605605,18,23,20
-3.30834973488655,2.13883295740272,1.52406467438242,0.559068833567769,18,23,20
-3.26868094222721,2.13401473314196,1.52187048323803,0.217174514825597,18,23,20
-3.29968581633596,2.13159473646912,1.51960225631916,0.236846584365166,18,23,20
-3.27226281707345,2.13684557422611,1.52362790424622,0.0435008059806068,18,23,20
-3.30445771770463,2.1373174307074,1.5254242563865,0.180080540351663,18,23,20
-3.251123676667,2.14719979230474,1.52778249385189,0.0425011335742085,18,23,20
-3.26647899315092,2.14584628397636,1.53408744935737,0.271469211158713,18,23,20
-3.27027577089562,2.14135562463586,1.52443099857776,0.0309332707530449,18,23,20
-3.28777383617622,2.14253970822257,1.52681884341122,0.190754813373377,18,23,20
-3.3113002991233,2.13758267544064,1.52548853423831,0.00985160794779691,18,23,20
-3.25857204701243,2.14318012672255,1.52620938993366,0.159464266464265,18,23,20
-3.2886659818332,2.14679790896355,1.53483168326841,0.0247880698264738,18,23,20
-3.27598216901429,2.13958393340338,1.52618604972869,0.410735596294799,18,23,20
-3.30149684859242,2.14325361903684,1.52880282078785,0.10972747350533,18,23,20
-3.30698968273653,2.14563492452434,1.53098178005574,0.245570416812045,18,23,20
-3.30939912921335,2.14688207792938,1.53456027901305,0.156098417846099,18,23,20
-3.28812111595645,2.14689284793588,1.53394389257514,0.497446110182745,18,23,20
-3.26804447396969,2.15420728735041,1.5369001286038,0.226486761288219,18,23,20
-3.31386910688326,2.15536209932213,1.54158506387973,0.0624146347212441,18,23,20
-3.26362646688251,2.15428184853988,1.54171809367273,0.110251405440873,18,23,20
-3.29121852166804,2.15906506591395,1.54479719035177,0.0773915241714206,18,23,20
-3.25664763563048,2.15347260995697,1.54190733704171,0.20285456665208,18,23,20
-3.27174801894975,2.16127304599763,1.54382055548791,0.0461961398709156,18,23,20
-3.26188750605584,2.15473892021324,1.54084834115187,0.0112089824395399,18,23,20
-3.32576701235843,2.15773120644226,1.54284128694778,0.302437665188394,18,23,20
-3.29056988911514,2.1547131726777,1.53984540973405,0.00418716802112894,18,23,20
-3.25662136559332,2.15661137319377,1.5407596653814,0.171245712680026,18,23,20
-3.24897479130514,2.14871247501933,1.53641569184232,0.0751935352249815,18,23,20
-3.28783734824214,2.15424644121434,1.54020308996805,0.171355069755776,18,23,20
-3.28118952989676,2.15618426990137,1.54005133235593,0.262672138244946,18,23,20
-3.27066131373594,2.15738292121906,1.54270434523224,0.0529061876624469,18,23,20
-3.25329522840381,2.15452366481061,1.54138687033311,0.0986623985991587,18,23,20
-3.27842408631324,2.16055449803412,1.54455010334901,0.00836809916307562,18,23,20
-3.3253013614077,2.16335283098364,1.55189808393567,0.0682718294577679,18,23,20
-3.27042170523774,2.17284069513864,1.55988971746501,0.224915971351078,18,23,20
-3.29327412714308,2.18379911116658,1.57256289598186,0.00905410371363837,18,23,20
-3.27201126972172,2.17581985002285,1.55549338303289,0.209580102135873,18,23,20
-3.24501246629271,2.16717771451763,1.54977466165105,0.114478797021944,18,23,20
-3.26336371749906,2.17050523115096,1.55652221196693,0.123740002381196,18,23,20
-3.25806967793411,2.17779984623461,1.56098034941559,0.374523869188499,18,23,20
-3.25050178060418,2.17331904291487,1.55609874710709,0.0360761428349331,18,23,20
-3.24598043089444,2.17645566467652,1.56126016909777,0.189633924160918,18,23,20
-3.22794797340157,2.18155919673644,1.56621011460546,0.247543771108575,18,23,20
-3.26567217104913,2.18150759521916,1.566473224456,0.143618623936838,18,23,20
-3.21435866177455,2.18108531808084,1.56720977168251,0.263653914842713,18,23,20
-3.24495391962162,2.18440750239032,1.56895352080583,0.123329909446734,18,23,20
-3.24285857427841,2.18078182189504,1.56473423699675,0.48649275914086,18,23,20
-3.29795430780764,2.1756916155894,1.5633928906219,0.121398435774401,18,23,20
-3.2515983898534,2.18708305594739,1.5689882891765,0.0996299010210513,18,23,20
-3.28391706532427,2.1856417875454,1.56911288333161,0.258510900272124,18,23,20
-3.2890294607639,2.17197237094317,1.55964213002566,0.125152477776386,18,23,20
-3.26771944221104,2.16803139614379,1.55471882108469,0.127644911776058,18,23,20
-3.2600823764799,2.16598895838827,1.55382008623742,0.109199594214845,18,23,20
-3.26946114937371,2.16078878088616,1.5436087008772,0.0793008469621577,18,23,20
-3.27761281614189,2.15811525069899,1.5435496587849,0.0261395194728413,18,23,20
-3.27853209522172,2.15662102540481,1.54269094051028,0.0491223118380282,18,23,20
-3.26449531478724,2.15692547300612,1.53984532622059,0.109620487937076,18,23,20
-3.27818468162446,2.15480864727295,1.5419396627375,0.181010235370385,18,23,20
-3.28058762852835,2.15529417126667,1.53902726305533,0.398883660125852,18,23,20
-3.27250508028358,2.15531442678375,1.5396112763377,0.00608337964769017,18,23,20
-3.29062034907861,2.15056197486467,1.53645035468886,0.0610973310808492,18,23,20
-3.29432297812611,2.14593824331115,1.531706363017,0.603662734498758,18,23,20
-3.23413644008292,2.14925490304812,1.53215150825533,0.0230283183539613,18,23,20
-3.26523171456961,2.14345017750132,1.53110752272462,0.354059851930903,18,23,20
-3.30339332668253,2.13697898376307,1.52419176129348,0.11001279560656,18,23,20
-3.31943362486525,2.14431920301165,1.52863016895144,0.0774172554150937,18,23,20
-3.27922890805799,2.13732460352429,1.52028137232824,0.366504816130133,18,23,20
-3.24618197812059,2.14969661669058,1.53528213453668,0.00706604248850908,18,23,20
-3.31068180064153,2.14384181717895,1.52886213578508,0.0264556166376576,18,23,20
-3.29014367223881,2.14554127392033,1.53061862946551,0.271001634937409,18,23,20
-3.28959409150605,2.14580087895369,1.53135556710133,0.44628615844169,18,23,20
-3.26273862662371,2.14557080635671,1.53137479071601,0.0874886744989988,18,23,20
-3.30450184458124,2.1472617805245,1.53504098625522,0.0919614943389918,18,23,20
-3.31702093531975,2.14817844917599,1.53436343762427,0.26133253075484,18,23,20
-3.26069895914402,2.15161387431245,1.53825805935901,0.07526484394522,18,23,20
-3.27975755169502,2.15882602554449,1.54105903643189,0.0593795037127115,18,23,20
-3.29551612271442,2.15459295136792,1.54041898696873,0.0534423560674469,18,23,20
-3.24897174031891,2.17078452915306,1.55976396643281,0.039194435697471,18,23,20
-3.27289609942733,2.1728917554456,1.55965756848993,0.137338689957246,18,23,20
-3.27491725695489,2.17288366245794,1.55911178965542,0.061812514531147,18,23,20
-3.28243011430971,2.18152667712465,1.5684090196002,0.192569178900339,18,23,20
-3.24764514173925,2.17965161088514,1.56409442073607,0.0318610256541303,18,23,20
-3.24985477659774,2.1794312915936,1.56281240387097,0.219686208464944,18,23,20
-3.22934074945178,2.17897910474273,1.56573227494688,0.028361483162223,18,23,20
-3.26780786748446,2.17812475432566,1.56736277348156,0.191237312711598,18,23,20
-3.27256598126738,2.18081134073647,1.56835973300244,0.0342960616484933,18,23,20
-3.26393146311837,2.17838562448823,1.5657616070891,0.146152418101775,18,23,20
-3.26081906007157,2.17559064138769,1.55804159758374,0.144632892094766,18,23,20
-3.25309042713738,2.17324404567447,1.56046149337098,0.276716596053158,18,23,20
-3.26352028283465,2.17653774163594,1.56204351281688,0.163264636032605,18,23,20
-3.27151968099428,2.17774497928467,1.56434139241093,0.478663376576773,18,23,20
-3.1969954621545,2.17886610673639,1.56291678961813,0.0532911706009008,18,23,20
-3.2898052190225,2.16815646559086,1.55574599497003,0.112480095823557,18,23,20
-3.29497846690004,2.16976607317349,1.55712008562241,0.320152208027131,18,23,20
-3.27613369608157,2.17463706338201,1.55917378421803,0.0882933851423314,18,23,20
-3.25444782402573,2.16622561836545,1.55124582850685,0.00301715681137954,18,23,20
-3.28725283109426,2.16247745383149,1.54695910708435,0.0879876800090646,18,23,20
-3.26781571725322,2.16095030558037,1.54829063181591,0.0274884254681586,18,23,20
-3.27946398836059,2.16461214843167,1.55150373165595,0.21081867185597,18,23,20
-3.26467464058876,2.16898381963494,1.54995245761005,0.0674361504611019,18,23,20
-3.31524182215906,2.16075168373212,1.54578864182466,0.269749264707677,18,23,20
-3.25932800235392,2.15971643055525,1.54569193076209,0.237402919450106,18,23,20
-3.27625327838079,2.15716682923129,1.54127708344004,0.191840533757389,18,23,20
-3.26810804847314,2.15485907611387,1.53998864438135,0.0318483861459471,18,23,20
-3.28943908355293,2.16605900000123,1.54773159835539,0.122333197842458,18,23,20
-3.27194488819357,2.1558504882059,1.5455127738188,0.0113198531774578,18,23,20
-3.25975539492693,2.161679019027,1.54874078110081,0.0248504545336941,18,23,20
-3.27947177235939,2.16442321379172,1.54893530512873,0.404104894712432,18,23,20
-3.27905705826921,2.16691057366331,1.54874834227043,0.220975710376685,18,23,20
-3.26371183135669,2.16338265920019,1.54644694157737,0.0575116886537408,18,23,20
-3.22413440808585,2.1682474922449,1.55267876839434,0.0405121245284493,18,23,20
-3.22337361839179,2.17023671150112,1.55429810375941,0.18745157849856,18,23,20
-3.25095606342288,2.16314038028374,1.55047979150926,0.73765031228747,18,23,20
-3.26109570271503,2.17390984038359,1.55663689915007,0.401113657623522,18,23,20
-3.22362143957422,2.17380428129061,1.55864532900187,0.250132008475883,18,23,20
-3.20690166004223,2.17716179226101,1.56266714423213,0.0792727752076223,18,23,20
-3.2591505309849,2.17552612827855,1.56132601869969,0.451342149129985,18,23,20
-3.24609082052945,2.18009029427699,1.56353366793838,0.0381654799197019,18,23,20
-3.23260514391754,2.1784599266363,1.56172662024305,0.067921534540916,18,23,20
-3.25842476170884,2.17670675269826,1.56726950715149,0.160212618277528,18,23,20
-3.23314445359338,2.18612072122608,1.5676331343779,0.204615228331445,18,23,20
-3.24127729134182,2.18761844934604,1.57261288160693,0.185868397006154,18,23,20
-3.27706018522222,2.18498899601655,1.56956760696064,0.0566668602977594,18,23,20
-3.24167302895654,2.17912884984852,1.56357916052336,0.120548459494094,18,23,20
-3.27215159149342,2.18079889354978,1.56702052918963,0.06584653756042,18,23,20
-3.26369537859146,2.18243178570387,1.56452559112768,0.0881019717661135,18,23,20
-3.23886873991427,2.18281696314877,1.57014261384643,0.0114237182571167,18,23,20
-3.26956914343066,2.17448070040861,1.5581182814909,0.15470608992958,18,23,20
-3.23451973923796,2.17047712081881,1.55595699240116,0.05652592024502,18,23,20
-3.23736959810415,2.17413943221749,1.56051437646832,0.151256380652093,18,23,20
-3.28217307888527,2.1725902240838,1.55614759096592,0.230999291468349,18,23,20
-3.25484256126222,2.17519474822821,1.55976933832932,0.174385483619988,18,23,20
-3.21188265591604,2.17974565853212,1.56450992032646,0.117211537462856,18,23,20
-3.23710300931779,2.18240312692944,1.56689680381306,0.0630644365723656,18,23,20
-3.2485659985727,2.1748385120204,1.55971653030773,0.0217984390586289,18,23,20
-3.25754114240561,2.17325046242135,1.55547383857379,0.091478948430144,18,23,20
-3.26185426728869,2.16506970236109,1.5531367709678,0.0625428467117834,18,23,20
-3.27794395501614,2.16262636586234,1.54453792634087,0.0250956618111,18,23,20
-3.26296914704701,2.15474816659878,1.53978316740908,0.135412564777702,18,23,20
-3.25838953607725,2.15099552513035,1.53655461290256,0.294432347954751,18,23,20
-3.30847982820182,2.15476977380148,1.54202739186937,0.339582074228962,18,23,20
-3.26239978326231,2.1538089370584,1.54224225342861,0.0437439847341849,18,23,20
-3.30134352519125,2.14460571286803,1.53065536419047,0.0191999486509167,18,23,20
-3.28678513227779,2.1452725627407,1.53004359282625,0.200058361452497,18,23,20
-3.28530544779428,2.14985895057004,1.53904041363107,0.254239379648673,18,23,20
-3.2748743903905,2.14421584661982,1.53277208862481,0.017664477119145,18,23,20
-3.29740394637196,2.14960953820684,1.53082586153169,0.195944933409972,18,23,20
-3.28874874162353,2.13366062276057,1.5193378389727,0.145838571192237,18,23,20
-3.31520839772568,2.13351907077554,1.52285677676462,0.341420641124549,18,23,20
-3.30738088695239,2.13034353462847,1.51667163053647,0.0473037905370856,18,23,20
-3.26511250245254,2.13245559507972,1.51804028288015,0.0385926573921211,18,23,20
-3.31219085520389,2.12882762729727,1.51595103925253,0.145715344381917,18,23,20
-3.29702658499969,2.12724125428532,1.51110805250557,0.231740575150138,18,23,20
-3.29774717733935,2.12123023494767,1.50216674035874,0.014914400157603,18,23,20
-3.32970155977906,2.12387199094003,1.51229133396304,0.177219967768533,18,23,20
